transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T01778,C001337,S07,2024-12-16 15:20:02.820873,385.89,+919690922160
T01779,C000112,S06,2025-09-16 00:46:42.820873,241.01,+916935018220
T01780,C000399,S05,2024-03-13 13:08:02.820873,175.76,+919118365242
T01781,C000160,S06,2025-08-01 21:32:49.820873,100.0,+918665720874
T01782,C000058,S04,2024-09-06 15:15:32.820873,365.14,+918150000991
T01783,C001110,S02,2024-01-28 17:02:54.820873,100.0,+919709641319
T01784,C001223,S01,2024-10-04 16:10:06.820873,1004.32,+916439875261
T01785,C001130,S04,2025-09-06 10:30:41.820873,445.38,+918057331177
T01786,C000493,S05,2024-02-19 06:05:26.820873,100.0,+918944974316
T01787,C001157,S01,2025-06-23 02:56:52.820873,278.37,+919207709343
T01788,C000094,S01,2024-10-10 12:43:36.820873,163.6,+918892078691
T01789,C001933,S05,2023-12-01 22:19:05.820873,591.71,+917541015125
T01790,C001540,S05,2025-01-04 03:32:43.820873,2015.33,+919582467100
T01791,C000400,S06,2024-12-27 22:17:19.820873,100.0,+918490751945
T01792,C001995,S03,2025-11-11 12:52:42.820873,463.14,+918569646059
T01793,C000679,S07,2025-04-21 13:00:37.820873,332.9,+919799455941
T01794,C001029,S03,2023-12-18 06:42:41.820873,902.9,+917592165525
T01795,C001631,S07,2025-03-26 06:40:54.820873,521.04,+917119093377
T01796,C001780,S01,2024-09-15 15:12:10.820873,163.63,+917175085349
T01797,C000311,S08,2024-02-12 08:07:23.820873,275.1,+917187556862
T01798,,S04,2024-07-01 09:09:08.820873,155.21,
T01799,C000289,S03,2025-04-20 04:07:51.820873,1467.34,+917444812497
T01800,C001493,S10,2025-09-21 04:23:07.820873,413.88,+919143852021
T01801,C001906,S06,2025-02-23 14:06:35.820873,3949.83,+917057314172
T01802,C000695,S05,2024-11-26 08:01:58.820873,375.11,+917024089868
T01803,,S07,2024-01-02 23:26:46.820873,172.42,+917722989659
T01804,C000490,S04,2025-08-10 07:25:43.820873,100.0,+918964732879
T01805,C000154,S03,2025-06-26 08:11:24.820873,100.0,+918501859536
T01806,C001019,S02,2023-12-08 14:31:32.820873,100.0,+916816145550
T01807,C001570,S05,2025-06-05 12:30:24.820873,555.88,+919182333695
T01808,C001022,S02,2025-03-02 20:45:18.820873,742.83,+917703521697
T01809,C000348,S05,2024-05-06 11:48:53.820873,100.0,+916492960451
T01810,C000574,S10,2024-11-29 22:11:55.820873,1180.92,+919242456102
T01811,C000183,S02,2024-05-25 02:06:29.820873,225.95,+918233040884
T01812,C000529,S08,2024-08-12 01:25:38.820873,481.14,+917847692041
T01813,C001332,S03,2024-03-29 06:02:24.820873,2792.42,+919466501821
T01814,C001000,S01,2024-11-29 19:46:07.820873,1183.47,+918990621826
T01815,C000822,S07,2025-08-18 14:01:45.820873,292.29,+918210726347
T01816,C000903,S06,2025-05-01 08:04:30.820873,138.46,+917225849566
T01817,C001950,S06,2024-12-09 12:22:22.820873,100.0,+917889350539
T01818,C001398,S07,2025-04-25 01:43:13.820873,170.21,+919212972476
T01819,C000539,S01,2025-08-20 08:46:31.820873,313.14,+916400420225
T01820,C000117,S04,2025-11-09 05:45:04.820873,123.39,+916244295904
T01821,C000017,S03,2024-03-09 19:54:56.820873,344.64,+918303082117
T01822,C000770,S03,2025-06-28 23:52:13.820873,442.4,+919401896171
T01823,C001749,S02,2024-07-08 23:28:04.820873,308.02,+916888419332
T01824,C001791,S08,2025-10-08 12:44:14.820873,184.93,+919050941750
T01825,C000715,S08,2025-03-17 08:43:30.820873,493.93,+919566470640
T01826,C001096,S08,2024-03-13 12:27:27.820873,685.62,+919316433748
T01827,C000370,S02,2025-01-03 01:06:08.820873,109.02,+917237886015
T01828,C000409,S07,2024-10-24 11:40:49.820873,2193.2,+919028930672
T01829,C000650,S06,2025-08-03 03:02:18.820873,358.42,+916919950484
T01830,C000436,S08,2024-03-19 19:28:06.820873,412.66,+919920570781
T01831,C000931,S01,2025-06-03 15:00:12.820873,943.75,+916049116110
T01832,C001943,S08,2024-04-21 08:38:33.820873,533.71,+916746679280
T01833,C000438,S06,2025-06-26 10:28:24.820873,1266.19,+917973840257
T01834,C001232,S07,2024-01-25 22:29:40.820873,569.38,+918448450685
T01835,C001618,S07,2025-03-21 17:06:12.820873,193.46,+919504756453
T01836,C000111,S04,2023-12-17 00:43:52.820873,622.54,+916664847319
T01837,C000553,S05,2025-09-03 15:44:41.820873,102.26,+916971345904
T01838,C000172,S03,2024-02-01 19:18:20.820873,459.56,+917508161137
T01839,C000830,S02,2024-09-24 01:46:07.820873,387.66,+919638577630
T01840,C001785,S07,2025-05-13 17:07:42.820873,314.27,+919696710765
T01841,C001372,S05,2024-05-29 11:17:23.820873,345.76,+919010114541
T01842,C000190,S07,2024-11-07 20:08:34.820873,100.0,+918381183483
T01843,C000337,S04,2024-11-15 00:35:31.820873,208.83,+917136646449
T01844,C000987,S08,2025-05-24 15:11:00.820873,450.98,+916601877719
T01845,C001978,S07,2024-11-21 06:05:51.820873,488.74,+918245028124
T01846,C000797,S01,2025-06-20 07:04:25.820873,117.54,+919544362760
T01847,C000407,S02,2025-10-07 06:23:42.820873,1842.45,+919676547724
T01848,C001263,S03,2025-12-19 15:29:39.130695,142.68,+916682802977
T01849,C000030,S03,2025-03-06 14:42:10.820873,1291.23,+918294113287
T01850,C001023,S06,2024-03-19 00:07:44.820873,673.6,+917381325941
T01851,C000539,S09,2023-11-27 01:44:14.820873,185.77,+916400420225
T01852,C001932,S03,2025-09-03 01:41:33.820873,3396.07,+918832158562
T01853,C001309,S10,2024-03-01 10:39:41.820873,100.0,+916171055058
T01854,C000448,S04,2025-01-27 05:12:55.820873,1215.59,+919003380792
T01855,C001586,S03,2025-07-30 23:04:46.820873,1340.37,+917478538226
T01856,C000443,S06,2024-06-24 16:17:34.820873,180.41,+918964873967
T01857,C001991,S10,2023-12-07 22:48:49.820873,2145.14,+918529942267
T01858,C001667,S06,2023-12-09 20:19:35.820873,298.85,+916981049082
T01859,C001837,S05,2025-04-20 13:52:29.820873,570.45,+917549614875
T01860,C001433,S08,2025-09-18 01:56:07.820873,551.36,+917535162577
T01861,C000848,S07,2024-11-17 22:09:24.820873,343.38,+917408602588
T01862,C001697,S09,2025-02-02 04:22:51.820873,1067.39,+919885997885
T01863,C001995,S06,2024-03-18 15:44:03.820873,1045.43,+918569646059
T01864,C000940,S07,2024-12-09 15:46:25.820873,100.0,+917604706474
T01865,C001133,S10,2024-05-08 05:05:40.820873,1929.87,+918473382684
T01866,C000893,S07,2024-09-10 01:15:42.820873,100.0,+919182102503
T01867,C001299,S05,2025-11-11 07:55:12.820873,1392.78,+919366402219
T01868,C001921,S02,2024-02-20 13:06:45.820873,1559.38,+917119338568
T01869,C000184,S01,2025-08-16 00:18:26.820873,108.94,+917564319318
T01870,C000213,S08,2025-08-23 05:09:58.820873,246.42,+917995226582
T01871,C000205,S08,2025-04-22 06:29:42.820873,107.03,+916104906255
T01872,C001651,S01,2025-10-06 19:53:17.820873,311.72,+917646331504
T01873,C001745,S07,2024-06-26 17:26:52.820873,278.76,+916153896961
T01874,C001592,S08,2025-06-09 23:12:27.820873,1028.23,+917155705163
T01875,C000235,S04,2025-03-17 13:51:49.820873,1943.74,+919679636056
T01876,C000719,S08,2025-01-19 08:48:42.820873,2153.44,+917260326267
T01877,C001442,S07,2023-11-30 22:58:24.820873,205.49,+919925514210
T01878,C001602,S04,2025-04-25 19:39:31.820873,313.86,+918510353238
T01879,C000549,S05,2024-10-03 00:25:56.820873,100.0,+918820660931
T01880,C001379,S04,2023-11-28 00:25:35.820873,153.39,+919654646530
T01881,C000067,S01,2023-12-19 14:55:02.820873,1284.11,+916248786714
T01882,C001619,S06,2025-05-08 07:10:35.820873,0.0,+919120507945
T01883,C000651,S06,2024-05-16 06:09:56.820873,100.0,+916824656200
T01884,C000881,S04,2025-06-14 23:34:55.820873,198.15,+917361679629
T01885,C000395,S10,2025-09-12 23:39:11.820873,390.85,+919205302077
T01886,C001697,S01,2025-07-07 00:57:22.820873,564.64,+919885997885
T01887,C000264,S07,2024-05-19 00:00:36.820873,0.0,+919212316223
T01888,C001852,S06,2025-05-05 15:06:06.820873,671.07,+918290101581
T01889,C000896,S04,2024-03-03 13:55:57.820873,228.47,+916225447588
T01890,C001033,S02,2025-08-31 06:20:18.820873,396.49,+918487399910
T01891,C001607,S07,2025-08-26 18:48:27.820873,777.08,+916274178050
T01892,C001715,S09,2024-05-03 21:04:17.820873,406.55,+917786825410
T01893,C000418,S02,2024-02-26 10:15:59.820873,238.97,+917454109425
T01894,C000896,S01,2025-08-28 06:56:02.820873,353.71,+916225447588
T01895,C000314,S01,2025-08-17 05:07:39.820873,362.84,+917272368870
T01896,C001886,S02,2025-06-30 23:15:21.820873,258.78,+916909403244
T01897,C000052,S03,2025-03-02 08:25:59.820873,295.73,+919697020653
T01898,C001294,S06,2024-06-01 18:03:39.820873,2747.31,+917223725552
T01899,C001337,S04,2024-09-22 16:23:24.820873,790.85,+919690922160
T01900,C001097,S04,2024-12-14 18:49:00.820873,282.99,+919427620889
T01901,C001351,S01,2024-08-30 12:21:13.820873,931.08,+918891911919
T01902,C001915,S03,2025-08-26 10:10:32.820873,270.27,+917130584220
T01903,C001308,S10,2024-03-07 13:22:19.820873,1648.71,+916059242317
T01904,C000941,S10,2024-03-27 13:13:53.820873,628.65,+919920432795
T01905,C000291,S05,2024-08-17 15:54:34.820873,354.69,+918094011037
T01906,C000191,S02,2025-04-12 22:29:28.820873,690.39,+917805803262
T01907,C001870,S04,2024-12-27 12:59:54.820873,100.0,+917536310375
T01908,C001006,S01,2025-01-19 12:00:42.820873,104.36,+918415429277
T01909,C000997,S02,2024-06-26 00:37:17.820873,100.0,+918387360437
T01910,C000769,S06,2025-09-02 01:44:56.820873,478.92,+916963110410
T01911,C001656,S03,2024-05-25 20:12:37.820873,3226.06,+916971803809
T01912,C000021,S03,2025-09-29 05:59:15.820873,5869.71,+916825873196
T01913,C001293,S10,2023-12-25 13:36:01.820873,867.54,+918577014150
T01914,C001999,S06,2024-11-13 02:57:06.820873,735.84,+918232360156
T01915,C001258,S10,2025-06-04 09:30:56.820873,100.0,+916197323378
T01916,C000325,S09,2024-08-09 13:45:36.820873,210.35,+918112035409
T01917,C000395,S10,2023-12-24 04:50:47.820873,156.75,+919205302077
T01918,C000048,S09,2025-04-30 14:52:47.820873,191.52,+919401954956
T01919,C000443,S06,2024-03-19 17:13:56.820873,329.71,+918964873967
T01920,C000061,S06,2024-04-12 17:20:03.820873,228.95,+918615507143
T01921,C000171,S03,2024-08-23 19:17:49.820873,100.0,+919712367625
T01922,C000987,S04,2024-02-25 22:01:24.820873,989.79,+916601877719
T01923,C001451,S09,2025-09-20 20:02:56.820873,111.35,+919942334096
T01924,C000957,S08,2025-02-12 03:59:53.820873,537.59,+918400015680
T01925,C001939,S07,2024-06-07 18:26:19.820873,4860.51,+916171389355
T01926,C000355,S04,2025-10-26 19:34:01.820873,133.85,+919005333281
T01927,C001970,S07,2024-03-08 06:34:58.820873,100.0,+918580582653
T01928,C001625,S10,2024-10-07 15:21:51.820873,286.23,+918021988477
T01929,C001627,S04,2025-04-06 01:06:54.820873,1511.94,+918919342370
T01930,C001809,S08,2025-01-30 07:02:41.820873,4230.25,+919979221965
T01931,C001531,S05,2024-10-15 08:00:45.820873,0.0,+919877398554
T01932,C000221,S10,2024-12-20 00:57:49.820873,732.19,+917933034905
T01933,C000410,S10,2024-11-18 22:56:54.820873,230.82,+918850521812
T01934,C001839,S02,2025-02-25 15:25:20.820873,355.26,+918039496086
T01935,C001822,S01,2025-04-29 18:32:48.820873,9635.52,+917840427040
T01936,C001202,S07,2024-09-19 07:19:11.820873,100.0,+918978271740
T01937,C001694,S09,2024-11-17 23:50:05.820873,547.02,+919587294825
T01938,C000062,S02,2024-05-25 21:04:53.820873,707.14,+917605947756
T01939,C000880,S03,2024-11-23 18:15:53.820873,1484.66,+918964557845
T01940,C000149,S04,2025-09-25 22:51:53.820873,453.77,+916693989311
T01941,C000762,S03,2024-10-09 13:47:09.820873,583.86,+917941508568
T01942,C000020,S06,2025-10-27 09:43:47.820873,252.15,+919802986287
T01943,C001469,S06,2024-06-29 02:16:36.820873,557.22,+919015103300
T01944,C001163,S06,2024-07-19 05:46:54.820873,267.25,+916449036081
T01945,C000136,S07,2024-09-09 07:14:38.820873,850.55,+918627135980
T01946,C000435,S09,2024-07-02 13:04:48.820873,258.91,+918934040683
T01947,C001149,S05,2025-08-06 12:03:26.820873,634.3,+919013496306
T01948,C001176,S07,2025-10-22 01:10:42.820873,389.51,+917831242551
T01949,C000651,S06,2024-06-12 16:30:36.820873,1558.16,+916824656200
T01950,C000102,S08,2025-04-16 11:02:12.820873,379.3,+916217275224
T01951,C000563,S07,2024-03-24 13:51:04.820873,100.0,+916394096254
T01952,C000928,S03,2025-07-30 21:14:03.820873,1834.09,+917647439475
T01953,C001211,S07,2024-07-23 06:19:10.820873,136.06,+917785119108
T01954,C000044,S05,2023-12-12 08:46:05.820873,184.1,+917554762903
T01955,C001605,S10,2023-11-28 02:08:44.820873,197.39,+918615850281
T01956,C000583,S03,2025-01-08 10:40:49.820873,2099.23,+916033199694
T01957,C001835,S09,2025-05-16 10:45:26.820873,100.0,+917500674245
T01958,C000691,S01,2024-02-03 02:26:28.820873,17418.68,+918357096258
T01959,C000195,S07,2024-09-26 19:20:01.820873,1432.63,+917305132983
T01960,C000650,S06,2025-01-05 12:14:14.820873,527.36,+916919950484
T01961,C001140,S06,2025-04-12 07:37:37.820873,377.71,+919426033231
T01962,C000097,S07,2024-09-24 01:53:01.820873,568.31,+916822873088
T01963,C001011,S02,2024-12-10 07:49:58.820873,753.97,+916397129827
T01964,C000211,S01,2024-07-09 11:04:28.820873,875.03,+919833944737
T01965,C001691,S01,2024-04-13 13:09:39.820873,785.82,+918955813290
T01966,C000662,S07,2024-07-11 15:31:46.820873,449.21,+917907818922
T01967,C000181,S04,2024-12-05 04:54:17.820873,318.36,+916816382125
T01968,C000011,S01,2024-08-14 10:54:05.820873,336.46,+919259052811
T01969,C000227,S01,2024-09-29 12:03:54.820873,319.29,+917373142116
T01970,C000541,S06,2025-10-28 07:38:33.820873,1572.66,+919486522557
T01971,C001622,S07,2024-08-25 15:32:05.820873,822.43,+918178900724
T01972,C001895,S03,2025-07-13 02:06:23.820873,100.0,+919116382122
T01973,C000246,S03,2024-10-14 14:43:17.820873,886.32,+918542160120
T01974,C001543,S10,2025-01-20 08:31:19.820873,509.63,+917706626708
T01975,C000916,S02,2025-05-11 04:32:31.820873,394.47,+917171826349
T01976,C000493,S10,2025-03-27 03:10:37.820873,253.1,+918944974316
T01977,C002000,S05,2024-10-18 02:54:28.820873,1554.54,+918811254192
T01978,C000463,S02,2024-08-19 20:07:07.820873,1257.69,+919764369596
T01979,C001457,S02,2024-11-19 05:40:04.820873,159.58,+919696547227
T01980,C001712,S04,2025-09-29 08:53:40.820873,657.51,+918786774414
T01981,C001506,S04,2025-11-03 12:10:24.820873,125.71,+916234096568
T01982,C000154,S08,2024-01-23 17:04:08.820873,100.0,+918501859536
T01983,C000027,S04,2025-03-16 23:21:09.820873,190.17,+917589915144
T01984,C000385,S08,2024-03-09 21:43:42.820873,1135.55,+917334661688
T01985,C000428,S10,2025-05-17 04:02:40.820873,1266.17,+919880176825
T01986,C001759,S06,2024-10-08 01:51:48.820873,746.73,+919015479599
T01987,C001343,S03,2025-04-22 13:10:48.820873,963.06,+917050340486
T01988,C001873,S03,2024-07-04 22:34:22.820873,749.51,+919286827811
T01989,C000790,S08,2025-08-20 04:01:39.820873,186.83,+917178758213
T01990,C000416,S07,2024-06-02 11:49:55.820873,677.43,+917760844750
T01991,C000570,S07,2024-05-09 20:30:57.820873,1054.15,+918894673596
T01992,C001949,S10,2025-09-16 13:02:56.820873,997.4,+916028336833
T01993,C000302,S08,2024-03-11 13:20:43.820873,1680.25,+918851686578
T01994,C000493,S01,2025-03-08 16:08:33.820873,943.85,+918944974316
T01995,C000547,S01,2025-03-25 04:39:43.820873,615.07,+917510308881
T01996,C000928,S06,2024-08-20 13:38:28.820873,1457.07,+917647439475
T01997,C001899,S09,2024-02-17 22:14:14.820873,390.79,+916299826879
T01998,C000884,S04,2024-04-25 23:47:05.820873,140.02,+918906070430
T01999,C001029,S07,2025-04-26 21:29:02.820873,331.73,+917592165525
T02000,C000109,S08,2024-08-28 22:47:46.820873,165.03,+917225136114
T02001,C000201,S01,2025-09-17 23:15:36.820873,179.43,+918213849513
T02002,C001500,S07,2024-06-08 20:02:14.820873,339.2,+916882832553
T02003,C000388,S07,2024-05-22 06:57:42.820873,155.88,+916504513251
T02004,C000566,S09,2025-08-07 03:18:18.820873,278.79,+917589365925
T02005,C001063,S07,2024-03-13 11:08:55.820873,100.0,+918426665919
T02006,C001324,S04,2024-03-15 17:19:39.820873,521.11,+918860790008
T02007,C000236,S01,2023-12-30 06:16:35.820873,404.01,+918048612358
T02008,C000546,S04,2024-01-30 04:42:26.820873,151.33,+917235358894
T02009,C000207,S05,2024-07-12 07:54:52.820873,889.89,+917955997540
T02010,C001433,S07,2024-12-28 23:38:15.820873,1242.75,+917535162577
T02011,C000208,S04,2025-10-31 19:06:01.820873,100.0,+916835092972
T02012,C001015,S04,2024-05-16 16:44:42.820873,161.54,+919455948081
T02013,C000712,S05,2025-11-15 07:02:38.820873,160.3,+919313573165
T02014,C000590,S01,2024-02-27 16:04:17.820873,130.6,+918472866768
T02015,C001031,S10,2025-03-25 20:26:58.820873,1091.57,+919183654731
T02016,C001747,S04,2024-05-15 20:48:21.820873,319.71,+918658868885
T02017,C001396,S02,2024-05-11 16:09:14.820873,293.71,+917117407868
T02018,C000681,S08,2024-04-16 09:47:48.820873,100.0,+918156104136
T02019,C001365,S08,2025-02-03 21:29:44.820873,864.8,+917438888667
T02020,C000043,S03,2024-08-19 12:08:08.820873,100.0,+917840109255
T02021,C000350,S01,2025-07-23 22:09:15.820873,433.51,+919550353803
T02022,C001986,S08,2025-07-12 09:22:10.820873,562.76,+919554178984
T02023,C001001,S04,2025-03-20 13:18:56.820873,2064.8,+916640884760
T02024,C000093,S01,2025-06-25 19:54:56.820873,100.0,+919710150572
T02025,C001711,S04,2025-05-14 03:39:07.820873,100.0,+918963108379
T02026,C000343,S03,2024-02-27 12:58:25.820873,503.01,+917237401063
T02027,C000624,S06,2025-03-01 03:11:51.820873,3500.33,+917931591531
T02028,C001505,S06,2025-06-03 18:42:09.820873,1784.22,+918360783034
T02029,C001359,S08,2024-08-08 22:35:47.820873,518.84,+917041890333
T02030,C000940,S01,2024-11-18 20:17:49.820873,223.64,+917604706474
T02031,C001455,S06,2025-05-07 07:01:24.820873,1062.68,+918519467229
T02032,C000992,S02,2024-08-26 04:14:25.820873,125.43,+918835590759
T02033,C001492,S01,2024-04-23 00:16:20.820873,714.53,+916730596287
T02034,C001754,S04,2025-09-28 14:29:23.820873,739.94,+919074825074
T02035,C000732,S08,2023-12-24 18:13:48.820873,1439.79,+916338988898
T02036,C001183,S07,2025-11-29 20:15:15.130640,11065.55,+916883837629
T02037,C001525,S02,2024-06-08 23:05:15.820873,646.06,+919248957571
T02038,C001309,S02,2024-08-30 08:09:26.820873,219.04,+916171055058
T02039,C001391,S09,2025-02-26 04:31:01.820873,391.24,+919549303780
T02040,C000359,S05,2025-10-18 22:02:02.820873,100.0,+918592930364
T02041,C001819,S06,2024-12-28 06:46:59.820873,175.27,+918931997465
T02042,C000855,S05,2024-10-04 16:16:17.820873,246.87,+917789026838
T02043,C000085,S10,2025-05-08 21:49:52.820873,215.1,+918208283728
T02044,C001709,S10,2024-03-28 01:06:53.820873,484.36,+916488904732
T02045,C001629,S08,2025-06-25 21:58:00.820873,150.37,+919196357282
T02046,C000591,S02,2023-12-02 03:29:54.820873,1548.8,+917736983049
T02047,C001899,S03,2025-03-14 14:48:09.820873,403.53,+916299826879
T02048,C001072,S05,2025-08-23 05:39:15.820873,398.95,+919947728706
T02049,C001361,S03,2024-09-29 03:03:28.820873,272.2,+919145906070
T02050,C000591,S02,2024-09-19 09:54:02.820873,486.01,+917736983049
T02051,C000930,S01,2024-07-02 19:38:14.820873,1085.85,+917296847488
T02052,C001691,S10,2024-03-28 11:16:11.820873,142.51,+918955813290
T02053,C001001,S05,2023-11-29 01:00:02.820873,183.14,+916640884760
T02054,C000722,S01,2024-01-13 18:29:14.820873,280.21,+917710359289
T02055,C000283,S06,2024-09-09 03:36:36.820873,100.0,+917996617659
T02056,C001363,S09,2024-04-29 12:27:51.820873,150.94,+916102693781
T02057,C001461,S05,2024-04-17 16:29:44.820873,227.82,+916676474018
T02058,C000885,S10,2024-02-13 19:55:15.820873,1152.01,+919847261858
T02059,C000449,S01,2025-03-21 22:14:41.820873,552.84,+919564984187
T02060,C000510,S07,2025-01-28 23:51:51.820873,508.93,+918529104043
T02061,C001981,S02,2024-08-16 20:19:45.820873,1119.99,+919872377816
T02062,C001223,S05,2024-05-19 05:51:51.820873,342.12,+916439875261
T02063,C000893,S06,2025-07-07 14:24:01.820873,644.55,+919182102503
T02064,C001400,S04,2024-08-05 14:16:24.820873,356.43,+919452710250
T02065,C000853,S09,2024-06-14 20:17:39.820873,554.7,+917287590685
T02066,C000625,S02,2024-09-23 05:57:52.820873,200.48,+917380946943
T02067,C001899,S08,2025-06-03 16:00:33.820873,100.0,+916299826879
T02068,C000770,S07,2024-02-29 14:22:46.820873,343.39,+919401896171
T02069,C001079,S08,2025-11-02 20:44:18.820873,2224.52,+916889737338
T02070,C001032,S06,2025-03-16 22:13:43.820873,1225.93,+917120016279
T02071,C000876,S08,2025-01-27 00:16:12.820873,1284.95,+918620258967
T02072,C000945,S01,2025-06-17 10:17:42.820873,1778.2,+917918767949
T02073,C001961,S07,2024-02-21 14:27:05.820873,448.72,+916692044390
T02074,C001260,S05,2024-07-29 06:27:43.820873,511.21,+917895308730
T02075,C001049,S06,2024-04-02 07:56:20.820873,192.25,+918653582116
