customer_id,full_name,email,loyalty_status,total_loyalty_points,last_purchase_date,city,phone
C1297,Rupesh Bhardwaj,rupesh.bhardwaj4383@rediffmail.com,Bronze,483,2024-01-07,Chennai,+916440518015
C1298,Manish Chopra,manish.chopra2324@gmail.com,Gold,3419,2023-12-17,Hyderabad,+916632977301
C1299,Deepak Menon,deepak.menon3701@outlook.com,Silver,1360,2024-03-17,Delhi,+916964316616
C1300,Sneha Menon,sneha.menon5855@gmail.com,Silver,1393,2024-03-23,Bhopal,+919950827048
C1301,Priya Sharma,priya.sharma9905@yahoo.com,Bronze,166,2025-05-19,Bengaluru,+918918143863
C1302,Neha Kumar,neha.kumar4941@rediffmail.com,Silver,1795,2024-11-13,Chennai,+919935196581
C1303,Pooja Das,pooja.das4349@gmail.com,Silver,1095,2024-04-23,Bengaluru,+917375489059
C1304,Rahul Bose,rahul.bose7319@outlook.com,Silver,746,2024-03-17,Kanpur,+917196045940
C1305,Rahul Patel,rahul.patel5293@yahoo.com,Bronze,407,2024-12-21,Ahmedabad,+917820344890
C1306,Pooja Chopra,pooja.chopra9859@hotmail.com,Bronze,120,2025-09-22,Hyderabad,+917798129418
C1307,Kavita Malhotra,kavita.malhotra8827@rediffmail.com,Bronze,305,2025-05-25,Hyderabad,+916359135374
C1308,Arjun Chopra,arjun.chopra8634@rediffmail.com,Silver,1194,2024-07-04,Kolkata,+917553530199
C1309,Amit Mehta,amit.mehta282@hotmail.com,Silver,1851,2024-04-07,Mumbai,+919914269676
C1310,Deepak Das,deepak.das2284@hotmail.com,Bronze,394,2025-06-09,Bhopal,+917808511815
C1311,Nisha Mehta,nisha.mehta3680@gmail.com,Silver,1184,2024-03-22,Kanpur,+916614509229
C1312,Rohit Gupta,rohit.gupta6959@hotmail.com,Bronze,463,2024-03-10,Delhi,+918047954518
C1313,Tarun Pandey,tarun.pandey2592@gmail.com,Bronze,578,2024-04-15,Delhi,+916053591309
C1314,Arjun Chopra,arjun.chopra2453@yahoo.com,Bronze,411,2024-04-14,Kanpur,+917286375772
C1315,Pooja Chopra,pooja.chopra5527@outlook.com,Silver,1206,2024-04-09,Bengaluru,+916257701466
C1316,Gauri Sharma,gauri.sharma9899@yahoo.com,Bronze,37,2023-12-04,Hyderabad,+918920163483
C1317,Gauri Kapoor,gauri.kapoor9080@hotmail.com,Gold,1869,2025-04-19,Kolkata,+917819649893
C1318,Sahil Verma,sahil.verma4454@gmail.com,Bronze,238,2024-03-30,Hyderabad,+918658772734
C1319,Rupesh Joshi,rupesh.joshi6428@yahoo.com,Silver,834,2025-06-17,Delhi,+919507093477
C1320,Anjali Kapoor,anjali.kapoor7822@hotmail.com,Silver,1087,2025-01-10,Bengaluru,+916234812979
C1321,Soham Das,soham.das6951@yahoo.com,Bronze,311,2024-03-08,Surat,+919344908764
C1322,Rina Rao,rina.rao460@yahoo.com,Bronze,405,2025-05-30,Kolkata,+918564571185
C1323,Amit Menon,amit.menon3076@rediffmail.com,Bronze,285,2023-12-26,Delhi,+918448658676
C1324,Arjun Sharma,arjun.sharma9237@outlook.com,Bronze,397,2024-10-10,Chennai,+916036415840
C1325,Deepak Menon,deepak.menon6524@rediffmail.com,Bronze,312,2024-12-27,Bengaluru,+919017888027
C1326,Isha Singh,isha.singh5429@outlook.com,Gold,49,2025-04-21,Nagpur,+919328858145
C1327,Rahul Gupta,rahul.gupta9621@outlook.com,Bronze,112,2023-12-31,Bengaluru,+918930773945
C1328,Sameer Patel,sameer.patel1529@yahoo.com,Gold,3711,2025-10-20,Nagpur,+919086168237
C1329,Anita Ahuja,anita.ahuja8460@rediffmail.com,Silver,474,2024-11-06,Bengaluru,+917456082867
C1330,Suman Das,suman.das7060@gmail.com,Gold,5199,2025-10-22,Kolkata,+918621593189
C1331,Divya Patel,divya.patel2497@rediffmail.com,Silver,2118,2025-04-15,Mumbai,+916612559057
C1332,Mitali Menon,mitali.menon8965@gmail.com,Bronze,543,2025-03-02,Bhopal,+917269627466
C1333,Anita Patel,anita.patel4590@rediffmail.com,Bronze,257,2024-02-22,Kanpur,+919315459242
C1334,Sameer Nair,sameer.nair7754@hotmail.com,Silver,2094,2025-02-17,Bengaluru,+916532430852
C1335,Arjun Malhotra,arjun.malhotra649@hotmail.com,Gold,4297,2025-01-06,Surat,+919939086796
C1336,Isha Kumar,isha.kumar7223@hotmail.com,Bronze,232,2025-08-23,Pune,+916358589172
C1337,Isha Chopra,isha.chopra8290@outlook.com,Bronze,177,2021-04-14,Mumbai,+919182753553
C1338,Soham Joshi,soham.joshi9189@gmail.com,Bronze,239,2024-03-09,Bengaluru,+918448705723
C1339,Rohit Patel,rohit.patel3655@outlook.com,Gold,3223,2025-10-08,Ahmedabad,+918012143631
C1340,Kavya Bhardwaj,kavya.bhardwaj7617@gmail.com,Bronze,334,2024-03-12,Bhopal,+917704865259
C1341,Mitali Chopra,mitali.chopra3269@outlook.com,Bronze,332,2024-10-12,Surat,+918088621200
C1342,Vikram Malhotra,vikram.malhotra1874@hotmail.com,Bronze,300,2025-06-03,Ahmedabad,+916624977019
C1343,Kavya Mehta,kavya.mehta5246@rediffmail.com,Bronze,387,2025-07-30,Mumbai,+919472625285
C1344,Deepak Chopra,deepak.chopra7757@yahoo.com,Bronze,538,2023-12-16,Lucknow,+917816429086
C1345,Karan Nair,karan.nair2886@gmail.com,Bronze,489,2024-08-29,Chennai,+919752838863
C1346,Anjali Kapoor,anjali.kapoor6877@rediffmail.com,Bronze,3,2024-08-14,Mumbai,+916397032174
C1347,Gauri Chopra,gauri.chopra5604@hotmail.com,Bronze,210,2024-11-14,Ahmedabad,+918042254462
C1348,Kavita Verma,kavita.verma7157@hotmail.com,Gold,5868,2025-06-29,Mumbai,+918409083421
C1349,Soham Pandey,soham.pandey3254@gmail.com,Silver,379,2025-07-07,Pune,+918852128598
C1350,Tarun Rao,tarun.rao233@yahoo.com,Gold,3550,2024-04-22,Pune,+916487937820
C1351,Soham Chopra,soham.chopra4306@rediffmail.com,Silver,497,2025-02-26,Indore,+916539951272
C1352,Kavya Kapoor,kavya.kapoor9477@gmail.com,Bronze,60,2024-06-02,Jaipur,+919325955655
C1353,Anita Pandey,anita.pandey6186@yahoo.com,Bronze,408,2024-06-05,Surat,+916061723044
C1354,Deepak Das,deepak.das266@hotmail.com,Gold,5518,2025-04-20,Delhi,+919003544284
C1355,Pooja Kapoor,pooja.kapoor6784@outlook.com,Bronze,184,2025-05-31,Nagpur,+917442364344
C1356,Sneha Verma,sneha.verma7518@outlook.com,Bronze,218,2025-06-11,Jaipur,+917872073865
C1357,Rohit Menon,rohit.menon7168@hotmail.com,Silver,872,2024-03-03,Nagpur,+919595894877
C1358,Sneha Patel,sneha.patel270@rediffmail.com,Gold,4783,2024-03-08,Nagpur,+918679310925
C1359,Sahil Bhardwaj,sahil.bhardwaj1634@outlook.com,Bronze,4,2023-12-26,Indore,+917806638735
C1360,Vikram Joshi,vikram.joshi7449@rediffmail.com,Bronze,336,2024-06-10,Delhi,+917505874284
C1361,Soham Kapoor,soham.kapoor6766@outlook.com,Bronze,296,2024-12-10,Jaipur,+917218071716
C1362,Karan Nair,karan.nair5037@outlook.com,Silver,1547,2023-11-27,Hyderabad,+916140336385
C1363,Amit Gupta,amit.gupta2513@hotmail.com,Silver,1271,2025-05-07,Surat,+917363527416
C1364,Asha Verma,asha.verma9375@outlook.com,Bronze,105,2024-12-27,Lucknow,+917689286823
C1365,Tarun Sharma,tarun.sharma9468@outlook.com,Bronze,539,2025-09-04,Kanpur,+916746109986
C1366,Rohit Rao,rohit.rao8476@yahoo.com,Bronze,268,2024-03-03,Bengaluru,+918165767532
C1367,Sneha Saxena,sneha.saxena6423@hotmail.com,Silver,1183,2024-05-03,Kolkata,+916400524723
C1368,Priya Gupta,priya.gupta7167@gmail.com,Silver,640,2025-07-22,Surat,+919039015411
C1369,Kavita Patel,kavita.patel9369@outlook.com,Bronze,211,2024-04-04,Lucknow,+918712279536
C1370,Mitali Das,mitali.das3057@yahoo.com,Silver,669,2024-07-07,Jaipur,+919609734448
C1371,Nisha Bose,nisha.bose4268@gmail.com,Bronze,265,2024-04-18,Lucknow,+918488308936
C1372,Rina Singh,rina.singh1818@outlook.com,Gold,7423,2024-03-27,Chennai,+917125258557
C1373,Gauri Verma,gauri.verma1521@gmail.com,Bronze,25,2024-11-27,Kolkata,+917678474117
C1374,Sneha Malhotra,sneha.malhotra360@outlook.com,Bronze,22,2025-08-24,Lucknow,+917803487332
C1375,Rohit Rao,rohit.rao7388@yahoo.com,Bronze,594,2023-12-03,Lucknow,+918436508524
C1376,Kavya Pandey,kavya.pandey516@gmail.com,Gold,3581,2024-11-12,Surat,+918576949740
C1377,Kavita Gupta,kavita.gupta2596@rediffmail.com,Silver,798,2024-03-26,Mumbai,+918301905670
C1378,Amit Ahuja,amit.ahuja8385@yahoo.com,Bronze,507,2024-11-30,Kolkata,+916126691301
C1379,Asha Kumar,asha.kumar3601@gmail.com,Silver,836,2024-03-31,Ahmedabad,+916855718664
C1380,Priya Das,priya.das9036@hotmail.com,Bronze,665,2025-04-13,Hyderabad,+919961454933
C1381,Vikram Nair,vikram.nair2834@yahoo.com,Silver,1606,2024-09-05,Delhi,+918506750155
C1382,Soham Saxena,soham.saxena5106@yahoo.com,Silver,907,2025-04-05,Ahmedabad,+917819937949
C1383,Divya Nair,divya.nair5223@rediffmail.com,Bronze,731,2024-12-19,Surat,+917515760570
C1384,Deepak Patel,deepak.patel7364@yahoo.com,Gold,2788,2025-04-29,Hyderabad,+917260459282
C1385,Divya Ahuja,divya.ahuja5772@outlook.com,Bronze,448,2024-05-25,Hyderabad,+919396874072
C1386,Anita Das,anita.das4020@gmail.com,Bronze,359,2024-12-07,Nagpur,+917350564914
C1387,Sneha Gupta,sneha.gupta5220@gmail.com,Silver,1981,2024-06-28,Nagpur,+917381094981
C1388,Gauri Joshi,gauri.joshi9202@gmail.com,Bronze,612,2025-07-31,Kolkata,+916442038852
C1389,Kavita Nair,kavita.nair9960@gmail.com,Silver,1219,2025-09-14,Nagpur,+917869193679
C1390,Asha Rao,asha.rao3247@yahoo.com,Bronze,149,2025-04-11,Chennai,+917809200195
C1391,Sneha Singh,sneha.singh7419@yahoo.com,Silver,1475,2025-07-20,Surat,+916091348355
C1392,Suman Gupta,suman.gupta9434@gmail.com,Gold,2644,2024-09-09,Hyderabad,+916158948981
C1393,Gauri Bhardwaj,gauri.bhardwaj8643@gmail.com,Bronze,702,2024-05-12,Indore,+919446768308
C1394,Neha Menon,neha.menon4501@hotmail.com,Silver,1281,2025-01-05,Nagpur,+917345074929
C1395,Pooja Pandey,pooja.pandey772@outlook.com,Bronze,226,2025-03-02,Lucknow,+919910446704
C1396,Sneha Das,sneha.das1684@gmail.com,Bronze,336,2023-12-03,Pune,+919699636591
C1397,Anjali Chopra,anjali.chopra3709@yahoo.com,Bronze,30,2024-12-04,Jaipur,+916021222966
C1398,Sahil Sharma,sahil.sharma4255@gmail.com,Bronze,105,2024-09-29,Pune,+918954600756
C1399,Divya Bose,divya.bose4423@yahoo.com,Gold,6400,2025-07-12,Bengaluru,+917371523398
C1400,Rina Kumar,rina.kumar9571@outlook.com,Silver,805,2025-10-07,Jaipur,+917033040331
C1401,Arjun Malhotra,arjun.malhotra8030@hotmail.com,Bronze,90,2025-03-31,Chennai,+919290812448
C1402,Suman Patel,suman.patel5784@rediffmail.com,Silver,1521,2024-07-28,Kanpur,+919675905639
C1403,Vikram Patel,vikram.patel1232@outlook.com,Bronze,537,2023-12-06,Ahmedabad,+919515479888
C1404,Rohit Mehta,rohit.mehta7990@gmail.com,Bronze,443,2025-07-19,Jaipur,+919687052633
C1405,Asha Menon,asha.menon7439@yahoo.com,Silver,1797,2024-03-10,Kolkata,+919937184692
C1406,Deepak Bose,deepak.bose7413@rediffmail.com,Bronze,148,2025-01-05,Chennai,+917817174845
C1407,Anita Menon,anita.menon9458@gmail.com,Bronze,15,2024-03-11,Kolkata,+916071244639
C1408,Gauri Kapoor,gauri.kapoor3065@hotmail.com,Bronze,600,2025-09-30,Pune,+917140651959
C1409,Sneha Bhardwaj,sneha.bhardwaj1378@hotmail.com,Bronze,235,2024-04-25,Hyderabad,+918181529089
C1410,Asha Sharma,asha.sharma7231@hotmail.com,Bronze,249,2024-01-12,Kanpur,+919985815379
C1411,Neha Mehta,neha.mehta4817@yahoo.com,Bronze,565,2025-07-23,Surat,+918120065562
C1412,Manish Chopra,manish.chopra1789@gmail.com,Silver,1533,2024-03-15,Mumbai,+919844246833
C1413,Rupesh Saxena,rupesh.saxena4362@yahoo.com,Bronze,391,2024-03-05,Bhopal,+918663827806
C1414,Anjali Bose,anjali.bose6422@outlook.com,Bronze,733,2025-10-31,Kolkata,+916734564463
C1415,Soham Mehta,soham.mehta5696@hotmail.com,Silver,813,2024-09-12,Delhi,+916794907488
C1416,Manish Pandey,manish.pandey7812@hotmail.com,Gold,5855,2025-10-27,Pune,+918926773184
C1417,Priya Verma,priya.verma3070@hotmail.com,Gold,4114,2024-04-16,Lucknow,+918038394445
C1418,Neha Rao,neha.rao342@yahoo.com,Gold,4537,2024-02-09,Nagpur,+919663992245
C1419,Amit Pandey,amit.pandey5770@outlook.com,Silver,2117,2025-04-06,Ahmedabad,+916469809301
C1420,Rupesh Gupta,rupesh.gupta9295@hotmail.com,Silver,1504,2025-05-13,Nagpur,+916629569001
C1421,Mitali Singh,mitali.singh1639@hotmail.com,Silver,1522,2024-10-31,Kanpur,+917506593098
C1422,Kavita Nair,kavita.nair7971@hotmail.com,Bronze,514,2023-12-06,Chennai,+919050101734
C1423,Asha Ahuja,asha.ahuja9761@outlook.com,Bronze,227,2025-10-25,Lucknow,+916089022992
C1424,Rahul Chopra,rahul.chopra3609@yahoo.com,Bronze,132,2023-12-24,Kanpur,+918988464377
C1425,Neha Das,neha.das3381@gmail.com,Bronze,91,2024-12-13,Chennai,+919767304938
C1426,Kavya Bhardwaj,kavya.bhardwaj7361@rediffmail.com,Bronze,93,2025-10-18,Pune,+917679444852
C1427,Arjun Chopra,arjun.chopra4527@hotmail.com,Bronze,711,2025-07-08,Pune,+919582739614
C1428,Divya Singh,divya.singh7102@outlook.com,Silver,538,2024-11-12,Mumbai,+918142875209
C1429,Sahil Kumar,sahil.kumar7641@yahoo.com,Bronze,255,2024-09-14,Lucknow,+916698391006
C1430,Suman Malhotra,suman.malhotra4723@gmail.com,Silver,1033,2023-12-08,Kolkata,+917215550034
C1431,Tarun Saxena,tarun.saxena2023@gmail.com,Bronze,361,2023-11-28,Lucknow,+919582475407
C1432,Amit Sharma,amit.sharma4120@yahoo.com,Bronze,463,2024-09-08,Jaipur,+918857553395
C1433,Mitali Bhardwaj,mitali.bhardwaj2541@gmail.com,Silver,1716,2024-04-17,Kolkata,+917855643990
C1434,Arjun Patel,arjun.patel4765@yahoo.com,Bronze,183,2024-11-20,Lucknow,+918736085947
C1435,Rohit Chopra,rohit.chopra6540@gmail.com,Gold,3665,2024-09-27,Bengaluru,+918421964761
C1436,Neha Rao,neha.rao9473@yahoo.com,Silver,1369,2024-06-14,Hyderabad,+918380630664
C1437,Vikram Menon,vikram.menon4998@gmail.com,Bronze,250,2025-08-27,Bengaluru,+917614761436
C1438,Soham Chopra,soham.chopra1574@yahoo.com,Bronze,621,2025-11-02,Bhopal,+918942753879
C1439,Anjali Das,anjali.das7674@hotmail.com,Bronze,398,2025-01-26,Ahmedabad,+916118854361
C1440,Sahil Bhardwaj,sahil.bhardwaj433@outlook.com,Bronze,446,2024-04-14,Chennai,+919378559057
C1441,Nisha Saxena,nisha.saxena8392@hotmail.com,Bronze,432,2025-06-01,Bhopal,+917259899405
C1442,Rupesh Bose,rupesh.bose2064@outlook.com,Silver,1904,2025-03-10,Indore,+918224828614
C1443,Sameer Sharma,sameer.sharma1388@gmail.com,Bronze,336,2025-09-18,Surat,+916418325761
C1444,Tarun Menon,tarun.menon9265@outlook.com,Silver,421,2024-01-24,Surat,+918896581778
C1445,Manish Sharma,manish.sharma3360@rediffmail.com,Bronze,379,2025-04-13,Bhopal,+918902026770
C1446,Kavya Kumar,kavya.kumar4930@hotmail.com,Silver,809,2023-11-29,Surat,+918953969835
C1447,Vikram Singh,vikram.singh1101@gmail.com,Bronze,194,2024-03-25,Kolkata,+916877434572
C1448,Sneha Malhotra,sneha.malhotra404@rediffmail.com,Bronze,417,2024-01-18,Chennai,+917737560541
C1449,Pooja Verma,pooja.verma3850@rediffmail.com,Bronze,547,2025-08-11,Indore,+918826772742
C1450,Divya Singh,divya.singh7084@yahoo.com,Silver,1212,2024-05-30,Kanpur,+918823792255
C1451,Nisha Verma,nisha.verma8381@rediffmail.com,Bronze,361,2025-03-28,Lucknow,+916429581274
C1452,Arjun Malhotra,arjun.malhotra6019@hotmail.com,Bronze,640,2025-11-06,Ahmedabad,+917790556687
C1453,Tarun Chopra,tarun.chopra2428@gmail.com,Bronze,348,2024-03-25,Mumbai,+918493392045
C1454,Suman Sharma,suman.sharma7283@gmail.com,Gold,9203,2024-11-20,Ahmedabad,+919789983029
C1455,Ritesh Kapoor,ritesh.kapoor4537@gmail.com,Gold,5131,2024-11-23,Indore,+918161251707
C1456,Vikram Das,vikram.das8603@outlook.com,Bronze,52,2024-05-19,Pune,+918817212424
C1457,Ritesh Saxena,ritesh.saxena5559@outlook.com,Silver,1652,2024-04-14,Nagpur,+918827995226
C1458,Suman Bose,suman.bose1118@outlook.com,Bronze,376,2025-03-20,Bengaluru,+918474068470
C1459,Anjali Ahuja,anjali.ahuja8609@hotmail.com,Bronze,557,2024-10-19,Surat,+917495057590
C1460,Arjun Pandey,arjun.pandey6616@gmail.com,Bronze,434,2024-05-03,Lucknow,+916456213281
C1461,Pooja Malhotra,pooja.malhotra5303@yahoo.com,Gold,3723,2024-07-22,Bhopal,+916747315537
C1462,Ritesh Bose,ritesh.bose6883@gmail.com,Bronze,55,2024-08-05,Indore,+919220946051
C1463,Priya Kapoor,priya.kapoor6133@rediffmail.com,Silver,1074,2023-12-23,Pune,+916462400489
C1464,Anjali Kapoor,anjali.kapoor6188@yahoo.com,Gold,2298,2025-07-02,Kolkata,+917084457531
C1465,Pooja Kapoor,pooja.kapoor4688@yahoo.com,Bronze,183,2024-05-06,Jaipur,+919473220705
C1466,Soham Mehta,soham.mehta1410@rediffmail.com,Bronze,417,2025-10-07,Mumbai,+919478961535
C1467,Rahul Gupta,rahul.gupta5892@outlook.com,Silver,2201,2024-02-04,Lucknow,+919135227816
C1468,Sahil Ahuja,sahil.ahuja8130@yahoo.com,Silver,1436,2025-06-29,Jaipur,+917512283986
C1469,Deepak Pandey,deepak.pandey9154@yahoo.com,Silver,482,2025-02-14,Hyderabad,+919753702208
C1470,Priya Saxena,priya.saxena1281@yahoo.com,Silver,1466,2024-09-23,Ahmedabad,+916990305666
C1471,Rupesh Pandey,rupesh.pandey8857@hotmail.com,Bronze,539,2024-09-14,Chennai,+917676868646
C1472,Anjali Das,anjali.das1114@yahoo.com,Gold,2780,2024-02-07,Kolkata,+919664445536
C1473,Manish Pandey,manish.pandey8193@hotmail.com,Bronze,273,2024-01-20,Bhopal,+916476202228
C1474,Arjun Malhotra,arjun.malhotra4310@gmail.com,Bronze,302,2025-01-27,Pune,+919814051350
C1475,Mitali Sharma,mitali.sharma2283@yahoo.com,Bronze,143,2024-10-25,Lucknow,+919918382583
C1476,Gauri Sharma,gauri.sharma3861@outlook.com,Bronze,429,2025-06-22,Kanpur,+919586312525
C1477,Mitali Sharma,mitali.sharma5667@gmail.com,Gold,3758,2025-07-27,Bhopal,+916346146379
C1478,Gauri Bhardwaj,gauri.bhardwaj7845@yahoo.com,Bronze,383,2024-01-04,Ahmedabad,+918180143731
C1479,Nisha Das,nisha.das7070@outlook.com,Bronze,122,2024-08-01,Mumbai,+919322643566
C1480,Soham Mehta,soham.mehta8753@rediffmail.com,Gold,3125,2025-10-21,Mumbai,+918372952079
C1481,Pooja Sharma,pooja.sharma6343@outlook.com,Silver,1633,2025-02-05,Jaipur,+916591719508
C1482,Sneha Kapoor,sneha.kapoor1934@rediffmail.com,Gold,3254,2024-12-03,Pune,+917874859855
C1483,Sahil Sharma,sahil.sharma3903@yahoo.com,Bronze,645,2023-12-03,Kanpur,+919232259517
C1484,Gauri Bhardwaj,gauri.bhardwaj9307@gmail.com,Gold,3200,2023-12-08,Kolkata,+919490184455
C1485,Rupesh Patel,rupesh.patel929@yahoo.com,Bronze,344,2022-12-07,Surat,+918814101010
C1486,Gauri Joshi,gauri.joshi4791@yahoo.com,Silver,1759,2025-03-27,Lucknow,+916329869970
C1487,Priya Nair,priya.nair8908@yahoo.com,Bronze,16,2024-11-22,Indore,+916946126709
C1488,Sameer Menon,sameer.menon6012@rediffmail.com,Bronze,52,2025-09-22,Bhopal,+917149055160
C1489,Asha Bhardwaj,asha.bhardwaj8249@gmail.com,Bronze,5,2025-01-16,Surat,+918088246168
C1490,Karan Patel,karan.patel3336@yahoo.com,Silver,1957,2025-05-09,Kanpur,+918374969448
C1491,Vikram Singh,vikram.singh6102@yahoo.com,Bronze,189,2024-07-20,Lucknow,+919282179583
C1492,Sameer Singh,sameer.singh349@outlook.com,Silver,2734,2024-08-25,Hyderabad,+917290263359
C1493,Tarun Patel,tarun.patel979@hotmail.com,Gold,2871,2024-12-20,Indore,+917643203736
C1494,Rohit Kapoor,rohit.kapoor728@yahoo.com,Bronze,336,2024-05-29,Jaipur,+916224453476
C1495,Isha Menon,isha.menon513@rediffmail.com,Silver,2125,2023-12-19,Nagpur,+919836133201
C1496,Asha Nair,asha.nair9683@yahoo.com,Silver,2403,2024-11-06,Surat,+917864342257
C1497,Rina Chopra,rina.chopra936@gmail.com,Silver,2436,2025-10-17,Jaipur,+917990728231
C1498,Neha Saxena,neha.saxena9312@rediffmail.com,Bronze,541,2024-12-17,Bhopal,+917023176784
C1499,Rahul Gupta,rahul.gupta4599@hotmail.com,Bronze,504,2024-08-04,Chennai,+917449690416
C1500,Arjun Bose,arjun.bose633@rediffmail.com,Bronze,418,2024-08-24,Nagpur,+918804747252
C1501,Soham Pandey,soham.pandey203@gmail.com,Bronze,455,2025-09-29,Chennai,+919640382786
C1502,Anita Kapoor,anita.kapoor7582@gmail.com,Bronze,189,2022-11-19,Ahmedabad,+918739085759
C1503,Rina Bhardwaj,rina.bhardwaj3570@outlook.com,Bronze,136,2024-02-12,Surat,+918368450571
C1504,Asha Patel,asha.patel7217@yahoo.com,Bronze,299,2024-08-31,Ahmedabad,+916546416390
C1505,Nisha Verma,nisha.verma2407@rediffmail.com,Silver,1097,2024-07-18,Mumbai,+916791371313
C1506,Isha Ahuja,isha.ahuja7215@rediffmail.com,Bronze,209,2025-06-11,Mumbai,+919068966990
C1507,Karan Nair,karan.nair265@hotmail.com,Bronze,439,2024-01-07,Pune,+916468853596
C1508,Priya Ahuja,priya.ahuja7272@gmail.com,Bronze,491,2024-07-22,Surat,+917594976313
C1509,Tarun Chopra,tarun.chopra1170@outlook.com,Gold,4176,2021-06-28,Nagpur,+917547420645
C1510,Asha Chopra,asha.chopra6140@outlook.com,Gold,6955,2024-09-19,Bengaluru,+917581844680
C1511,Rupesh Menon,rupesh.menon2459@rediffmail.com,Bronze,71,2025-08-07,Pune,+918193852715
C1512,Anjali Ahuja,anjali.ahuja9528@hotmail.com,Gold,3612,2024-12-14,Mumbai,+918822048320
C1513,Ritesh Kumar,ritesh.kumar6244@gmail.com,Gold,2566,2024-07-09,Surat,+918707222578
C1514,Kavita Chopra,kavita.chopra8831@gmail.com,Silver,80,2025-05-16,Surat,+918028638285
C1515,Isha Ahuja,isha.ahuja8526@outlook.com,Bronze,283,2024-06-09,Chennai,+919913013819
C1516,Nisha Rao,nisha.rao3983@hotmail.com,Bronze,275,2024-10-10,Delhi,+918976726439
C1517,Nisha Kapoor,nisha.kapoor6717@hotmail.com,Bronze,602,2025-06-18,Bhopal,+917556053734
C1518,Kavya Malhotra,kavya.malhotra9916@yahoo.com,Bronze,426,2025-01-24,Indore,+919551009871
C1519,Rahul Bhardwaj,rahul.bhardwaj4014@outlook.com,Silver,585,2025-10-04,Chennai,+919418175282
C1520,Suman Rao,suman.rao5143@gmail.com,Bronze,670,2025-01-27,Bengaluru,+918473951637
C1521,Pooja Mehta,pooja.mehta2948@outlook.com,Bronze,544,2024-03-25,Nagpur,+918381897721
C1522,Anjali Malhotra,anjali.malhotra1655@yahoo.com,Gold,5164,2023-12-17,Delhi,+916568558136
C1523,Manish Ahuja,manish.ahuja6359@outlook.com,Bronze,254,2025-01-07,Kolkata,+919057945892
C1524,Suman Singh,suman.singh5519@hotmail.com,Silver,624,2025-08-15,Kanpur,+916194294443
C1525,Priya Das,priya.das7355@outlook.com,Silver,976,2025-02-11,Ahmedabad,+919006965433
C1526,Rahul Verma,rahul.verma9660@rediffmail.com,Bronze,517,2023-11-30,Pune,+918894408903
C1527,Kavya Kapoor,kavya.kapoor6216@hotmail.com,Bronze,676,2025-04-26,Chennai,+919320036885
C1528,Sneha Joshi,sneha.joshi4872@outlook.com,Bronze,608,2025-06-22,Jaipur,+918490343175
C1529,Manish Chopra,manish.chopra4674@hotmail.com,Bronze,202,2024-05-23,Mumbai,+919496048307
C1530,Ritesh Mehta,ritesh.mehta7054@rediffmail.com,Bronze,76,2025-08-14,Pune,+917223167865
C1531,Anita Singh,anita.singh4717@hotmail.com,Bronze,328,2024-07-09,Chennai,+919941461719
C1532,Karan Pandey,karan.pandey1739@yahoo.com,Silver,138,2024-04-15,Jaipur,+919602575602
C1533,Manish Verma,manish.verma449@rediffmail.com,Gold,4646,2025-05-28,Kolkata,+916028626428
C1534,Pooja Gupta,pooja.gupta6055@yahoo.com,Bronze,270,2025-06-29,Ahmedabad,+918237222263
C1535,Rahul Kapoor,rahul.kapoor4833@gmail.com,Silver,920,2024-03-24,Hyderabad,+918118516452
C1536,Karan Patel,karan.patel2242@hotmail.com,Silver,243,2024-03-21,Nagpur,+916339590508
C1537,Ritesh Joshi,ritesh.joshi1219@hotmail.com,Bronze,402,2024-10-31,Lucknow,+919159041842
C1538,Manish Patel,manish.patel5158@gmail.com,Bronze,193,2025-11-14,Pune,+916817756094
C1539,Tarun Bhardwaj,tarun.bhardwaj584@gmail.com,Bronze,66,2025-07-15,Kolkata,+918892006052
C1540,Vikram Nair,vikram.nair7703@yahoo.com,Bronze,274,2024-06-01,Chennai,+916566042039
C1541,Vikram Patel,vikram.patel8460@yahoo.com,Bronze,294,2024-01-30,Surat,+916895702430
C1542,Anjali Verma,anjali.verma636@outlook.com,Silver,2263,2025-08-12,Surat,+917008096625
C1543,Kavya Das,kavya.das7934@rediffmail.com,Silver,2196,2024-05-25,Indore,+916995974300
C1544,Gauri Menon,gauri.menon7948@outlook.com,Silver,925,2024-12-28,Jaipur,+918065703415
C1545,Suman Singh,suman.singh3587@gmail.com,Gold,2795,2024-09-12,Ahmedabad,+917397569678
C1546,Nisha Chopra,nisha.chopra1898@yahoo.com,Bronze,393,2024-10-14,Pune,+918993457270
C1547,Rohit Kumar,rohit.kumar7926@outlook.com,Silver,600,2025-10-26,Chennai,+917150724227
C1548,Manish Mehta,manish.mehta6702@gmail.com,Silver,1381,2024-10-18,Pune,+917766215487
C1549,Rohit Kapoor,rohit.kapoor6967@outlook.com,Bronze,453,2024-01-17,Kanpur,+916940375357
C1550,Asha Sharma,asha.sharma5055@outlook.com,Bronze,545,2025-07-01,Jaipur,+916885625774
C1551,Mitali Singh,mitali.singh5402@yahoo.com,Silver,1139,2023-12-13,Mumbai,+919446337072
C1552,Rohit Patel,rohit.patel5461@hotmail.com,Silver,1077,2024-08-14,Jaipur,+916903933398
